ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,filesize,Layer_Order
339873_geojson,339873.geojson,Ehret019cities,application/geo+json,file:/geojson.zip,339873.geojson,,3
349466_geojson,349466.geojson,SiberianGrps17thX,application/geo+json,file:/geojson.zip,349466.geojson,,0
349574_geojson,349574.geojson,SiberianGrps17thX-lines,application/geo+json,file:/geojson.zip,349574.geojson,,1
928f31c5ed77971a2455af49161006e4,Min_Supergroup.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Min_Supergroup.jpg,,1940235,
351778_geojson,351778.geojson,Minnan Group,application/geo+json,file:/geojson.zip,351778.geojson,,0
351802_geojson,351802.geojson,Minnan Group (Points),application/geo+json,file:/geojson.zip,351802.geojson,,1
351756_geojson,351756.geojson,Mindong Group,application/geo+json,file:/geojson.zip,351756.geojson,,2
351906_geojson,351906.geojson,Qiongwen Group,application/geo+json,file:/geojson.zip,351906.geojson,,3
351821_geojson,351821.geojson,Minzhong Group,application/geo+json,file:/geojson.zip,351821.geojson,,4
351929_geojson,351929.geojson,Shaojiang Group,application/geo+json,file:/geojson.zip,351929.geojson,,5
351709_geojson,351709.geojson,Minbei Group,application/geo+json,file:/geojson.zip,351709.geojson,,6
351882_geojson,351882.geojson,Puxian Group,application/geo+json,file:/geojson.zip,351882.geojson,,7
351860_geojson,351860.geojson,Overlapping Areas,application/geo+json,file:/geojson.zip,351860.geojson,,8
351624_geojson,351624.geojson,Hakka Group,application/geo+json,file:/geojson.zip,351624.geojson,,9
351646_geojson,351646.geojson,Mandarin Areas,application/geo+json,file:/geojson.zip,351646.geojson,,10
351973_geojson,351973.geojson,Yue Group,application/geo+json,file:/geojson.zip,351973.geojson,,11
351997_geojson,351997.geojson,Yue Group (Points),application/geo+json,file:/geojson.zip,351997.geojson,,12
352442_geojson,352442.geojson,Wu Group,application/geo+json,file:/geojson.zip,352442.geojson,,13
352423_geojson,352423.geojson,Wu Group (Points),application/geo+json,file:/geojson.zip,352423.geojson,,14
351602_geojson,351602.geojson,Gan Group,application/geo+json,file:/geojson.zip,351602.geojson,,15
352077_geojson,352077.geojson,Multi-dialectal Areas,application/geo+json,file:/geojson.zip,352077.geojson,,16
430ea5b002f7ce7cd685e4a2e4a9984a,Jin Group.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Jin%20Group.jpg,,1897806,
0ed679decb1a5eaeaa3677ba67c82cb6,sama-bajau.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/SamaBajau/sama-bajau.png,,2308001,
349010_geojson,349010.geojson,Sama-Bajau Languages,application/geo+json,file:/geojson.zip,349010.geojson,,0
348687_geojson,348687.geojson,PROELSiberia,application/geo+json,file:/geojson.zip,348687.geojson,,0
40ea8501fda6af39956c6354598e0030,NWJ-SouthernAfrica004.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/nwj004/NWJ-SouthernAfrica004.jpg,,571041,
71a20c6e47f6567349e91e1bfcc9efec,ZazaDialect.gif,,image/gif,/home/robert/projects/ll/LL-map/raw/maps/ZazaDialect/ZazaDialect.gif,,8511,
351529_geojson,351529.geojson,ZazaDialect,application/geo+json,file:/geojson.zip,351529.geojson,,0
345507_geojson,345507.geojson,MandarinInChineseMainland,application/geo+json,file:/geojson.zip,345507.geojson,,0
a6bdedefc5df4ee2af7bb23c56b2dbf9,KamTai.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/KamTai.jpg,,1954769,
345414_geojson,345414.geojson,Tai Family,application/geo+json,file:/geojson.zip,345414.geojson,,0
345328_geojson,345328.geojson,Kam-Sui Family,application/geo+json,file:/geojson.zip,345328.geojson,,1
345309_geojson,345309.geojson,Gelao Family,application/geo+json,file:/geojson.zip,345309.geojson,,2
345390_geojson,345390.geojson,Li Family,application/geo+json,file:/geojson.zip,345390.geojson,,3
345371_geojson,345371.geojson,Cities,application/geo+json,file:/geojson.zip,345371.geojson,,4
b4c82be750ec956eae097efeb048e340,grandmother.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/grandmother.png,,26633179,
348713_geojson,348713.geojson,RussianEthnicGroups,application/geo+json,file:/geojson.zip,348713.geojson,,0
348737_geojson,348737.geojson,RussianEthnicGroups,application/geo+json,file:/geojson.zip,348737.geojson,,1
350557_geojson,350557.geojson,West Caucasus: Adyghe - Western (Circassian) Division,application/geo+json,file:/geojson.zip,350557.geojson,,2
350444_geojson,350444.geojson,West Caucasus: Residential Territory,application/geo+json,file:/geojson.zip,350444.geojson,,0
350495_geojson,350495.geojson,West Caucasus: Pasture Land & Subsistence Territories,application/geo+json,file:/geojson.zip,350495.geojson,,1
350593_geojson,350593.geojson,West Caucasus: Adyghe - Eastern (Kabardian) Division,application/geo+json,file:/geojson.zip,350593.geojson,,3
350624_geojson,350624.geojson,West Caucasus: Ubykh,application/geo+json,file:/geojson.zip,350624.geojson,,4
350653_geojson,350653.geojson,"West Caucasus: Abkhaz-Abaza: Abkhaz, Sadzko Divisions",application/geo+json,file:/geojson.zip,350653.geojson,,5
350700_geojson,350700.geojson,Abkhaz-Abaza: Eastern Abaza (Tapanta) Division,application/geo+json,file:/geojson.zip,350700.geojson,,6
350736_geojson,350736.geojson,West Caucasus: Abkhaz-Abaza: Western Abaza (Ashkhar) Division,application/geo+json,file:/geojson.zip,350736.geojson,,7
350767_geojson,350767.geojson,West Caucasus: Mixed Ethnic Groups,application/geo+json,file:/geojson.zip,350767.geojson,,8
350796_geojson,350796.geojson,West Caucasus: Other Ethnic Groups,application/geo+json,file:/geojson.zip,350796.geojson,,9
350826_geojson,350826.geojson,West Caucasus: Historical Cities,application/geo+json,file:/geojson.zip,350826.geojson,,10
439db5fb0d957516eb885c8867873557,Overview.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Overview.jpg,,2028567,
351578_geojson,351578.geojson,Chinese Dialects,application/geo+json,file:/geojson.zip,351578.geojson,,0
351689_geojson,351689.geojson,Multiple Families,application/geo+json,file:/geojson.zip,351689.geojson,,1
351733_geojson,351733.geojson,Non-Chinese Languages,application/geo+json,file:/geojson.zip,351733.geojson,,2
352032_geojson,352032.geojson,Non-Chinese Languages (Points),application/geo+json,file:/geojson.zip,352032.geojson,,3
b7d87225f2e363af705fa670c371fd8f,balochi.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/balochi.png,,58585357,
b0a051f1f3af7d88b71ff20c71427402,bihari.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/bihari.png,,42210136,
dfbfd7fa7640100cc506dabc238f49c8,centralpahari.tif,,image/tiff,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/centralpahari.tif,,17893213,
595ce35a10fba4b65963e84b2879a52d,ghalchah.JPG,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/ghalchah.JPG,,18182622,
04ddcc8fe3396306e6dea42830ad6a9f,kashmiri.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/kashmiri.jpg,,16331845,
550cf16a126327284637e75dda02186a,grass.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/grass.png,,26914652,
85f6b8068d997a4c464059e0b856d96a,Mandarin_Southwestern.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Mandarin_Southwestern.jpg,,2270562,
350259_geojson,350259.geojson,Abaza,application/geo+json,file:/geojson.zip,350259.geojson,,0
350292_geojson,350292.geojson,Adyghe,application/geo+json,file:/geojson.zip,350292.geojson,,1
350351_geojson,350351.geojson,Kabardian,application/geo+json,file:/geojson.zip,350351.geojson,,2
350409_geojson,350409.geojson,Kabardian multilingual areas,application/geo+json,file:/geojson.zip,350409.geojson,,3
fa16057f1bfdc1602486c577407f04d8,bhilkandesi.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/bhilkandesi.jpg,,10869360,
eb5e09df5d879f849b7d6579e7f315e2,lahnpanj.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/lahnpanj.jpg,,19680290,
345791_geojson,345791.geojson,Caucasian Ethnolinguistic Groups,application/geo+json,file:/geojson.zip,345791.geojson,,0
345838_geojson,345838.geojson,Isolated Communities,application/geo+json,file:/geojson.zip,345838.geojson,,1
351247_geojson,351247.geojson,Yukagir17th,application/geo+json,file:/geojson.zip,351247.geojson,,0
351279_geojson,351279.geojson,Yukagir18th,application/geo+json,file:/geojson.zip,351279.geojson,,1
351310_geojson,351310.geojson,Yukagir19th,application/geo+json,file:/geojson.zip,351310.geojson,,2
1b008e32462775f337dab5726b9083d1,Mandarin_Northeastern.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Mandarin_Northeastern.jpg,,1787270,
f27aae79f126cee80ad0e0c938ea7412,IranianTongues.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/IranianTongues/IranianTongues.jpg,,323839,
345890_geojson,345890.geojson,Iranian Tongues,application/geo+json,file:/geojson.zip,345890.geojson,,0
fe3f6268cdf5cd263748164a0ee6e5e8,ChineseDialects.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/ChineseDialects.jpg,,1885577,
f94e17f6b06f87a53156dac0ec0e46e7,ZazaLanguage.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/ZazaLanguage/ZazaLanguage.png,,137750,
351554_geojson,351554.geojson,ZazaLanguage,application/geo+json,file:/geojson.zip,351554.geojson,,0
255a5160dfb0e0a31d040a542899c944,Celtic009.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/CelticMigrationItaly/Celtic009.png,,4011210,
348065_geojson,348065.geojson,Culture Areas and Territories,application/geo+json,file:/geojson.zip,348065.geojson,,0
348108_geojson,348108.geojson,Migration Routes and Campaigns,application/geo+json,file:/geojson.zip,348108.geojson,,1
348130_geojson,348130.geojson,Celtic Sites,application/geo+json,file:/geojson.zip,348130.geojson,,2
669566e4aec16dbd0d4865b822125323,Ancient_Tribes.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/AncientTribes/Ancient_Tribes.png,,512039,
347502_geojson,347502.geojson,Language Groups of Southeastern Europe,application/geo+json,file:/geojson.zip,347502.geojson,,0
78e59fb9fea9a88cd0a7a24bb1cefc3b,he_caught_fish.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/he_caught_fish.png,,13709904,
4df5e394e7922ded2448231a0c606891,he_got_bit_by_a_dog.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/he_got_bit_by_a_dog.png,,27024791,
c8be14af592548163b222f1ebbedb38f,he_keeps_being_sad.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/he_keeps_being_sad.png,,26229331,
78f46bf55605424bca74f7123cf97702,NorthernMinorityLangs.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/NorthernMinorityLangs.jpg,,1810493,
346271_geojson,346271.geojson,Turkic Language Regions,application/geo+json,file:/geojson.zip,346271.geojson,,0
346163_geojson,346163.geojson,Manchu-Tungus Language Regions,application/geo+json,file:/geojson.zip,346163.geojson,,1
346204_geojson,346204.geojson,Mongolian Languages,application/geo+json,file:/geojson.zip,346204.geojson,,2
346252_geojson,346252.geojson,Russian,application/geo+json,file:/geojson.zip,346252.geojson,,3
346228_geojson,346228.geojson,Other Languages,application/geo+json,file:/geojson.zip,346228.geojson,,4
346295_geojson,346295.geojson,Turkic Language Communities,application/geo+json,file:/geojson.zip,346295.geojson,,5
346185_geojson,346185.geojson,Manchu-Tungus Language Communities,application/geo+json,file:/geojson.zip,346185.geojson,,6
9df4e9f39c83bd41a2e88d64926b2ec5,NationalMinorities.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/NationalMinorities.jpg,,1942510,
348667_geojson,348667.geojson,National Minorities in China - Point Data,application/geo+json,file:/geojson.zip,348667.geojson,,1
348645_geojson,348645.geojson,National Minorities in China - Area Distribution,application/geo+json,file:/geojson.zip,348645.geojson,,0
6ee4634bebfe0ff78066bca6337ffbb8,Chinese Dialects_Southeastern China.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Chinese%20Dialects_Southeastern%20China.jpg,,2076718,
7b3362a57963ff88158700a44cb3f465,how_many.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/how_many.png,,27110463,
79d76e1e896256794bb5c8287e83bdaa,i_dont_love_him.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/i_dont_love_him.png,,27024791,
fde42da1610e63291275a8056bd55e10,it_is_up_above_there.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/it_is_up_above_there.png,,26828985,
3ed575674cc59e51b893cf52e336771e,it_will_spill.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/it_will_spill.png,,27599973,
b76e4cabb47915c54121b05f7233401d,Mandarin_Eastern China.pdf,,application/pdf,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Mandarin_Eastern%20China.pdf,,897412,
6cde789bca32d21cbd6ec70141df2d67,jumping.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/jumping.png,,27697876,
26b996fa34746e81aea1451d78650686,kassaq_meaning.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/kassaq_meaning.png,,27122694,
7667e607b8ea0354919f27ba372270b5,salmon_berry_cloudberry.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/salmon_berry_cloudberry.png,,13507980,
f7d0858a2d66533ec16021b4004cb5c6,womans_or_semilunar_knife_ulu.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/womans_or_semilunar_knife_ulu.png,,27502070,
97b65a3d30fee041f8cdde36b875c1a8,Mandarin_Xinjiang_Uygur.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Mandarin_Xinjiang_Uygur.jpg,,1526481,
f438af37a840f50e56fa41c9dfeebf9a,because_i_left.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/because_i_left.png,,13067414,
2070b6ba35ee3048dd3c5f04fb098472,bumble_bee.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/bumble_bee.png,,13171435,
2657d5d46de8deefbc7bf41f86d9a49d,crowberry.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/crowberry.png,,13465144,
629d155911f28a3bf8d9d35c9d343c16,one_hundred.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/one_hundred.png,,13807807,
f9376347b7ee8df39a8891c551a7699d,patch_on_garment.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/patch_on_garment.png,,13654832,
0d7d2ce0b57d575b24563fe87e943d52,Mandarin_Shaanxi_Gansu_Qinghai_Ningxia.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/Mandarin_Shaanxi_Gansu_Qinghai_Ningxia.jpg,,1971086,
539dded8122d6a54d368ad1e199596f9,Tuareg.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Tuareg/Tuareg.png,,11325,
9600373656a97415e240e9e550360b8f,boat.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/boat.png,,13416195,
9edab158e1e35d98f6e41e7eef1a667f,bucket.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/bucket.png,,13116368,
b0e4c06faa4ac6f3cb111850d12be27d,cliff_river_bank.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/cliff_river_bank.png,,13507980,
8a2a415593eba41b9f29503c8ff166ba,pike_fish.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/pike_fish.png,,27220597,
3947932a7b5c4659fa46d401c013c05b,porcupine.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/porcupine.png,,13758853,
3286685711f672b3c4079c0b9415054e,rabbit_snowshoe_hare.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/rabbit_snowshoe_hare.png,,13709904,
4a340ca1a8a770942c6f89e0905be0f8,rope_of_twisted_fiber.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/rope_of_twisted_fiber.png,,13654832,
8a839ae70b25e710229a356714cc20d6,dog_or_chum_salmon.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/dog_or_chum_salmon.png,,26633179,
63e5e06a6fdcc9e200d32cd904a68923,egg.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/egg.png,,13507980,
3e58f84783ee8e2287af826ff4c75b60,fishhook.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/fishhook.png,,26425137,
1dc4aeb908610b56ca787ae3c8145c5a,hey_you_what_are_you_doing.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/hey_you_what_are_you_doing.png,,26633179,
f0c107bc3bef5e9019290050591c39b8,i_ate_it.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/i_ate_it.png,,27024791,
34a3c30ce704dd78c0c0f6865d73e97c,knee.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/knee.png,,26926888,
f38b9e8b928cc197239e46c335066251,who_owns_it.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/who_owns_it.png,,27220597,
6137e55786c888744493f19533f38fa2,wii_pronunciation.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/wii_pronunciation.png,,27502070,
12762e2f7868037912ee931b7ef3b992,wolverine.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/wolverine.png,,27612209,
54e4e0b75c6e8bf944872e15cd26a28f,siam-chin.jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/LinguisticSurveyIndia/siam-chin.jpg,,9271487,
cad42f9d75d7fa12c17d17e5a6bb3beb,lets_leave.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/lets_leave.png,,27122694,
1df5707b80a0a1a51174d88800a40301,oar.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/oar.png,,13954659,
a55ffbf54b7a6ee4a891f07254aaf254,taiwan.PNG,,image/png,/home/robert/projects/ll/LL-map/raw/maps/LanguageAtlasChina/taiwan.PNG,,8779556,
f0b0ae4eec4f541f63db9d07b69ca2dd,Central_Alaskan_Yup'ik_Dialects(002).jpg,,image/jpeg,/home/robert/projects/ll/LL-map/raw/maps/Yupik/Central_Alaskan_Yup'ik_Dialects(002).jpg,,1626475,
c4947e55bcb8b797656f66b9a63255ac,stickleback_needlefish.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/stickleback_needlefish.png,,27122694,
e5ea4eaf19d2a393953940c5751db7f2,stone_rock.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/stone_rock.png,,26131428,
896bada276a62d147beb50344a1252e7,rib.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/rib.png,,13807807,
1c7ef495ad76562aac0d45b33638a51c,scratching_an_itch.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/scratching_an_itch.png,,13507980,
5daeec3e99158b9a94f10c9f262bb254,sticking_up_for_him.png,,image/png,/home/robert/projects/ll/LL-map/raw/maps/Yupik/sticking_up_for_him.png,,26620943,
